,TV,Radio,Social Media,Influencer,Sales
2860,11.0,10.43493748,3.021098715,Micro,39.05670605
2861,88.0,26.89087788,5.091676018,Mega,311.0460958
2862,33.0,16.56795456,3.220240342,Nano,117.856095
2863,69.0,20.97212652,3.3861591189999998,Nano,242.4652608
2864,47.0,13.47141759,2.441219796,Macro,167.7045406
2865,32.0,13.43185072,1.969664799,Micro,113.33546509999998
2866,89.0,34.19286493,7.28093696,Micro,317.71462169999995
2867,83.0,27.92371868,8.566793342,Macro,295.50554950000003
2868,64.0,26.71359667,7.772853029,Micro,229.952856
2869,67.0,15.1421411,2.24962288,Macro,240.10772799999998
2870,100.0,23.35453897,4.472029211000001,Micro,356.2684227
2871,46.0,9.84754116,2.9445862419999997,Micro,166.6523608
2872,42.0,10.5955477,2.4116067919999997,Mega,149.3632846
2873,15.0,4.852190352,5.603537932,Macro,52.00797219
2874,32.0,15.40516167,4.049889123,Nano,109.1469616
2875,74.0,19.11490912,4.485970525,Nano,259.90072299999997
2876,50.0,18.1727377,5.722841776,Micro,181.27627030000002
2877,29.0,4.595233625,0.581271839,Micro,104.5145469
2878,43.0,24.20995844,7.407487893,Micro,150.9981854
2879,97.0,28.37534439,6.324932659,Macro,348.5464665
2880,35.0,14.1368135,1.571675673,Mega,126.77492120000001
2881,80.0,28.50516115,5.403039712999999,Mega,284.9089972
2882,72.0,18.12593442,3.5474036410000003,Nano,257.38164040000004
2883,85.0,36.24543619,8.863215031000001,Macro,305.73947169999997
2884,54.0,17.47277703,1.477320945,Macro,194.0262623
2885,36.0,15.19445096,2.799221115,Mega,128.0211864
2886,23.0,4.510090793,0.033647813,Mega,77.40214925
2887,13.0,1.470311516,1.231379728,Micro,49.28503296
2888,62.0,15.96713564,1.18040903,Macro,220.0547642
2889,36.0,3.478911133,1.239673052,Mega,125.61227759999998
2890,47.0,19.42239584,3.602285923,Macro,167.1207967
2891,69.0,21.00808675,2.478178486,Micro,244.1818392
2892,65.0,15.6978375,3.0118989710000004,Mega,232.67023569999998
2893,20.0,11.75733151,3.733754349,Nano,70.20770114
2894,40.0,13.56691537,3.323877768,Mega,140.3737325
2895,33.0,13.55208661,5.696142076,Micro,119.68686389999999
2896,30.0,6.6263982310000005,2.827163775,Mega,109.08296000000001
2897,29.0,0.969179242,1.101270316,Micro,102.45826109999999
2898,27.0,2.045585162,0.051933010999999994,Nano,92.92957432
2899,90.0,33.80612226,6.27858393,Mega,322.660707
2900,59.0,22.19699053,4.710262205,Mega,210.8443494
2901,75.0,23.48296489,3.750273951,Micro,263.3750447
2902,75.0,32.43091127,1.5241483059999998,Macro,265.8749687
2903,13.0,1.237598531,2.447639874,Micro,46.57401993
2904,18.0,10.65529469,1.368274421,Micro,64.70988356
2905,31.0,6.705393207999999,1.99719926,Micro,112.07064070000001
2906,36.0,9.099158632,1.051392464,Micro,125.4867164
2907,70.0,26.16107046,3.582985818,Mega,247.4803463
2908,88.0,27.65593332,3.6430258639999997,Micro,310.0771395
2909,42.0,6.58132946,1.641510704,Macro,148.46482450000002
2910,32.0,8.459387308,0.474236007,Mega,115.55250500000001
2911,38.0,18.43696066,2.419836853,Macro,140.5311929
2912,86.0,25.25707261,0.696331556,Macro,303.5614352
2913,89.0,27.81948029,5.228492402,Mega,318.2708476
2914,45.0,6.951526595,1.5663290509999999,Macro,160.5471107
2915,91.0,26.28625575,6.917554923,Micro,328.484604
2916,46.0,13.66666813,5.592577136,Macro,167.1352804
2917,78.0,24.58785494,4.628858613,Macro,276.2603779
2918,70.0,29.76077482,5.814951014,Macro,247.8132733
2919,100.0,36.67505326,7.344048307,Micro,356.7467816
2920,62.0,19.00447338,0.255726683,Macro,224.7741278
2921,56.0,25.65263615,3.4847511260000004,Micro,194.24308269999997
2922,98.0,25.80264351,4.420553579,Macro,350.2019853
2923,32.0,17.01194371,2.6823262690000003,Micro,115.35433789999999
2924,34.0,13.93985815,1.153340571,Mega,124.4780998
2925,58.0,12.19180528,1.6665267519999998,Nano,209.9240389
2926,10.0,0.6887493440000001,0.982755686,Mega,33.45988582
2927,13.0,0.747718323,1.912693178,Macro,45.75723345
2928,14.0,7.442168644,1.9548799280000002,Micro,54.51656478
2929,38.0,17.82863476,1.8234072330000002,Nano,140.77371069999998
2930,61.0,20.04207353,1.4278912959999999,Micro,215.3130793
2931,23.0,11.3262451,1.308263234,Mega,80.97760600000001
2932,75.0,32.25518431,6.076591747,Macro,266.79252809999997
2933,19.0,2.405404817,0.50779351,Mega,70.97470749
2934,20.0,1.342204767,1.901254957,Mega,77.52464044
2935,80.0,31.55506543,5.829251423,Nano,286.06608719999997
2936,37.0,13.37330873,0.38920132,Nano,131.4947625
2937,88.0,34.17538554,6.988181689,Macro,317.8270201
2938,39.0,9.574084012,2.508975852,Nano,139.663301
2939,94.0,33.27375618,5.605628024,Nano,330.7216
2940,18.0,10.73061151,0.827735972,Mega,67.58062238
2941,49.0,12.9152275,4.690735711,Macro,178.1451554
2942,72.0,23.83835402,2.826565354,Nano,249.6328332
2943,52.0,24.21323418,3.8170275639999995,Mega,184.0961892
2944,26.0,4.949507518,0.508675133,Macro,94.42876263
2945,48.0,16.91928999,1.0636308859999999,Macro,171.5389446
2946,65.0,23.33843751,3.8751791669999998,Macro,233.98940640000004
2947,74.0,24.62362561,5.521459055,Micro,271.36512999999997
2948,91.0,36.29359238,6.685509421,Macro,325.6558158
2949,13.0,8.233607467,1.324969168,Mega,47.60129082
2950,65.0,18.18146552,2.970729615,Mega,232.22568450000003
2951,35.0,7.198778595,1.50952132,Nano,128.7372869
2952,98.0,27.93306892,6.098290027999999,Micro,345.22164080000005
2953,48.0,5.931776912,0.520852596,Mega,169.61577450000001
2954,83.0,21.26976739,4.22881998,Macro,299.9265797
2955,85.0,27.11256453,5.223855748,Mega,304.22329260000004
2956,89.0,23.53301297,1.37947462,Mega,316.6376611
2957,49.0,10.23560703,2.507190611,Nano,171.4176165
2958,16.0,1.4145100130000001,1.221977592,Macro,59.30722579999999
2959,70.0,16.25832885,1.726270065,Micro,252.1484106
2960,97.0,37.55223206,6.093938018999999,Macro,348.67838650000004
2961,51.0,11.93587139,1.614925811,Macro,178.2278365
2962,85.0,29.91287893,5.690365858,Nano,302.37462469999997
2963,13.0,0.700883,1.089991801,Mega,46.1734284
2964,34.0,5.0826645269999995,0.219320758,Mega,119.00004820000001
2965,55.0,16.481615599999998,3.267172118,Macro,196.4487991
2966,14.0,4.451725157,0.925170583,Micro,47.57626686
2967,50.0,13.83946774,1.042655278,Micro,174.47910880000003
2968,75.0,30.860937800000002,5.033560605,Micro,261.0148949
2969,43.0,10.36532832,2.844228834,Macro,152.10700319999998
2970,60.0,22.04149759,4.153907425,Nano,213.8519171
2971,56.0,16.5687787,3.151386833,Nano,200.38126469999997
2972,100.0,36.07207366,7.602359551,Macro,354.4495579
2973,45.0,7.116575677,2.3036211,Macro,162.05973480000003
2974,12.0,5.013390243,0.8409718840000001,Nano,41.373860799999996
2975,64.0,18.30859625,3.3498444060000003,Macro,232.80989530000002
2976,46.0,5.523665535,1.952389236,Macro,159.0684125
2977,35.0,18.09583854,2.0995765630000003,Mega,127.22580239999999
2978,46.0,12.35741283,0.8369419859999999,Micro,162.8790751
2979,15.0,6.603955903999999,0.332433523,Mega,49.67373838
2980,43.0,17.79694208,3.0529534089999997,Macro,153.8017429
2981,33.0,11.32773929,1.322383377,Mega,119.539224
2982,76.0,26.01264783,6.850737344,Micro,273.7063026
2983,66.0,26.44214863,3.116634564,Nano,237.9195275
2984,23.0,12.05614618,3.5974002169999997,Nano,82.79208811
2985,98.0,34.94758415,3.385312582,Macro,351.11420350000003
2986,63.0,26.40015451,1.373655412,Nano,223.29886549999998
2987,29.0,13.61181888,2.670106133,Micro,104.8200646
2988,82.0,32.44415878,5.42544944,Nano,291.1947002
2989,35.0,7.881705224,1.73269323,Micro,129.0694862
2990,85.0,31.86497083,5.081795137,Micro,301.7448669
2991,86.0,28.21073834,4.373466421,Micro,302.88799819999997
2992,65.0,24.23537069,3.319695807,Macro,233.6433429
2993,90.0,36.71377854,8.103656838,Micro,320.67840789999997
2994,21.0,2.93712643,1.585800545,Macro,73.55234105
2995,38.0,12.95360781,3.856301336,Micro,133.8775857
2996,12.0,11.83576293,2.828314712,Nano,37.42374113
2997,83.0,27.4575452,5.358948693,Micro,293.8314848
2998,43.0,15.84401592,2.529435016,Micro,151.1967195
2999,44.0,26.10580982,5.549674314,Micro,157.918206
3000,28.0,9.184659403,0.6866583820000001,Micro,102.27918290000001
3001,61.0,21.06482504,0.950811765,Nano,216.90427169999998
3002,75.0,31.97193882,4.6980219210000005,Micro,269.33236380000005
3003,63.0,10.24455279,1.64791391,Nano,218.15998430000005
3004,91.0,24.70800033,1.160337309,Micro,324.16094419999996
3005,88.0,24.96601033,1.277689358,Macro,313.1283776
3006,85.0,26.56616206,5.987521897000001,Macro,301.6507764
3007,69.0,23.88586038,2.516655365,Nano,248.4322622
3008,15.0,2.777117161,2.523639962,Micro,56.88697574
3009,34.0,10.67476314,3.9931211510000004,Micro,120.0024179
3010,93.0,30.45012602,2.8411427639999998,Nano,335.5060119
3011,17.0,1.4375462730000002,0.17589386899999998,Nano,59.80239291
3012,21.0,5.719153158999999,1.08986217,Micro,75.26600102
3013,72.0,27.98561722,6.255029335,Micro,256.6993408
3014,54.0,22.15078407,5.855266971,Macro,200.4014788
3015,13.0,2.933653909,0.33668465700000005,Micro,44.79021789
3016,53.0,12.07008908,1.852175612,Mega,182.9061686
3017,99.0,30.57840248,3.043517305,Nano,347.1590861
3018,39.0,7.244487161,2.260934844,Macro,141.00968400000002
3019,98.0,41.21683733,6.1379857829999995,Micro,353.4355621
3020,49.0,21.18136319,4.522900343,Macro,171.3933858
3021,36.0,21.64067045,4.667504418,Mega,128.13359979999998
3022,68.0,23.84490026,1.673252591,Nano,244.02846569999997
3023,70.0,24.78821501,7.581210788,Mega,246.09057769999998
3024,36.0,11.64101703,1.088920803,Micro,129.9458887
3025,56.0,16.13003967,3.8669366160000003,Mega,196.3964655
3026,91.0,31.00206421,3.149276093,Macro,327.33059039999995
3027,14.0,12.24402504,5.347549295,Nano,47.05770262
3028,84.0,28.45135602,2.841499055,Nano,298.3720645
3029,97.0,24.13192924,3.174014104,Macro,342.7989716
3030,72.0,30.02854198,7.25837797,Micro,259.9760791
3031,54.0,14.3343517,4.555541139,Mega,190.83278
3032,43.0,11.65183738,3.36668963,Micro,145.41865669999999
3033,12.0,3.876010939,1.9060255590000001,Micro,44.41389565
3034,47.0,10.99758175,2.293062106,Nano,167.1158814
3035,57.0,13.28060278,2.101510154,Mega,201.30554419999999
3036,47.0,16.93952644,2.858758675,Nano,166.94846919999998
3037,47.0,13.73828647,3.3306514469999997,Nano,169.25470790000003
3038,96.0,33.28958396,6.573732291000001,Micro,342.952628
3039,56.0,13.99621892,0.602834245,Macro,194.23228480000003
3040,64.0,25.90099361,4.113418096,Macro,229.93336499999998
3041,81.0,29.12147199,7.916414207000001,Nano,289.6405858
3042,15.0,6.290858173999999,0.67851384,Mega,53.72935589
3043,52.0,23.99344773,0.519212296,Macro,190.18534540000002
3044,10.0,5.490507416,2.469998038,Nano,37.3193283
3045,93.0,24.93237267,1.253028505,Macro,329.1478082
3046,48.0,23.65891291,2.309970166,Nano,173.06829430000002
3047,52.0,16.26671791,3.204358716,Nano,181.059151
3048,33.0,13.27208767,5.465264124,Macro,117.047403
3049,38.0,18.66475844,3.68182399,Mega,136.14979319999998
3050,29.0,9.002412712,0.609849942,Nano,105.433105
3051,44.0,12.79549978,1.228337955,Mega,156.070975
3052,27.0,5.26644146,1.3532287230000002,Mega,98.37497073
3053,58.0,23.04770854,1.4658065059999998,Micro,208.8825784
3054,56.0,21.02285901,3.6640760039999996,Nano,194.96103280000003
3055,69.0,26.89374417,4.596614853,Macro,247.57388509999998
3056,45.0,8.374998074,1.439268363,Mega,159.06248119999998
3057,86.0,33.58317694,5.258118263,Nano,305.7983315
3058,47.0,15.72822743,2.771904176,Macro,166.9720246
3059,50.0,15.36043208,7.6109707129999995,Micro,175.9337802
3060,95.0,28.725498699999996,5.147521114,Nano,342.8327117
3061,61.0,15.96956521,1.9509997330000002,Macro,212.93389930000004
3062,36.0,14.16404637,0.497245703,Macro,134.9986474
3063,58.0,4.870187028999999,3.043994197,Macro,205.54313390000002
3064,47.0,14.07755898,0.062540126,Macro,170.46887769999998
3065,86.0,28.37383108,4.539821932,Mega,306.6991275
3066,57.0,19.8795092,8.274529348,Micro,201.4251375
3067,54.0,9.966013162000001,1.321266997,Macro,195.2679052
3068,46.0,15.22052675,5.4221817539999995,Nano,166.06935959999998
3069,18.0,14.46110551,2.347338423,Mega,62.32850707
3070,25.0,10.25499766,1.748859254,Micro,93.4669033
3071,19.0,0.388590647,0.255873313,Micro,67.48699862
3072,54.0,10.724749300000001,0.3426558,Mega,195.0270446
3073,60.0,22.0455874,0.180601963,Mega,213.9523895
3074,26.0,9.409506568,1.018662426,Micro,91.27428359
3075,23.0,0.33728094399999997,1.6595227609999998,Mega,85.58550551
3076,38.0,2.092054681,0.06584059,Nano,136.9539111
3077,96.0,33.01778056,5.625786859,Mega,338.79699889999995
3078,21.0,19.97442857,1.4746104080000002,Macro,64.57081108
3079,66.0,18.90171732,4.247814704,Micro,230.3210909
3080,52.0,15.21955294,0.74054497,Nano,190.80589709999998
3081,59.0,26.56931113,4.516217387,Macro,211.0368497
3082,83.0,33.05370376,9.502273995,Macro,291.8816194
3083,73.0,29.74053217,5.056047533,Macro,261.938262
3084,19.0,10.62585401,1.036051829,Macro,64.67600576
3085,90.0,29.30928806,2.974964668,Micro,314.8117249
3086,73.0,23.66456112,7.655588185,Micro,253.76341859999997
3087,37.0,8.110512199,3.565895209,Macro,128.373973
3088,28.0,10.96271564,1.3644280169999998,Micro,99.9982348
3089,99.0,28.78290675,7.412178995,Macro,351.5295188
3090,70.0,22.17449472,1.088762382,Mega,249.71580079999998
3091,76.0,28.88737713,5.953678827999999,Micro,264.6641446
3092,82.0,24.90431818,4.074219874,Micro,292.97402239999997
3093,22.0,11.99561122,0.858907412,Nano,77.64516073
3094,91.0,38.5561432,10.21480685,Macro,320.6831486
3095,33.0,18.44134045,2.713985708,Nano,118.34640520000002
3096,76.0,30.18229439,4.0169000960000005,Macro,269.3902063
3097,61.0,21.48782482,3.771891615,Macro,218.56780719999998
3098,92.0,32.16716867,6.726771342999999,Micro,331.9315106
3099,53.0,23.58638711,3.258949178,Mega,186.83858840000002
3100,71.0,22.08457409,1.663684165,Nano,248.7031099
3101,51.0,17.13094247,3.601388974,Macro,178.0044789
3102,68.0,28.75170232,6.739499588999999,Mega,244.92674790000004
3103,32.0,15.224893,1.161446776,Macro,111.49343459999999
3104,10.0,12.20122965,2.452274641,Macro,34.11396192
3105,72.0,24.40263571,1.995127175,Macro,253.7082243
3106,49.0,14.29071783,4.671001994,Nano,172.8908763
3107,59.0,13.95053433,0.174759871,Micro,212.3449809
3108,90.0,28.22427787,3.7295102310000003,Macro,312.5706663
3109,96.0,23.98104459,1.166863302,Mega,344.8630125
3110,10.0,10.30266681,2.397550882,Macro,37.15633949
3111,80.0,26.81982599,0.700882001,Mega,284.23080939999994
3112,50.0,19.41204366,0.188385566,Mega,174.2680324
3113,94.0,38.58436016,5.522805833,Macro,333.5663815
3114,22.0,6.387047152999999,1.980000334,Mega,81.22101849
3115,30.0,9.749321224,3.1736285189999998,Mega,108.48651170000001
3116,64.0,26.17395298,5.061944746,Micro,225.45871150000002
3117,79.0,35.94267446,3.4795290860000003,Mega,280.1191449
3118,35.0,16.6133403,2.9376344,Nano,128.4717346
3119,87.0,25.30886812,0.8887423740000001,Macro,314.1227914
3120,15.0,7.531238469,2.180049883,Nano,52.68309686
3121,82.0,30.25009056,3.334021873,Mega,292.7546803
3122,56.0,18.89275737,6.418796387,Macro,202.53397569999998
3123,42.0,5.929142678,0.934337091,Mega,153.53218950000002
3124,46.0,14.59052219,2.353695787,Micro,162.4281991
3125,89.0,34.52637823,7.837740232000001,Macro,317.48786889999997
3126,74.0,27.19660184,5.61632048,Mega,267.28724159999996
3127,83.0,32.83596609,5.757350405,Nano,293.3031876
3128,99.0,40.28751595,3.937106656,Nano,354.29251519999997
3129,52.0,11.05567279,2.3391077019999997,Mega,186.9707267
3130,38.0,15.271035199999998,2.028067933,Mega,132.1550752
3131,82.0,25.84421495,5.576685984,Nano,294.4359896
3132,19.0,3.5387701430000003,2.106952026,Micro,65.25206495
3133,73.0,16.85283064,4.371485674,Micro,258.8694192
3134,14.0,0.218030497,0.337638266,Mega,48.94881206
3135,80.0,29.34018613,7.067678233,Nano,284.2603503
3136,20.0,8.722931937,3.3374615210000003,Nano,68.81072262
3137,71.0,19.97976845,6.960355849,Mega,252.07642630000004
3138,13.0,5.039607861,5.038277048,Macro,48.15440304
3139,21.0,2.669395217,1.6025437319999998,Nano,77.61395601
3140,48.0,12.73575034,0.021272948,Nano,170.61542480000003
3141,13.0,3.5972440189999997,5.441006056,Micro,52.30014963
3142,49.0,13.09088428,2.9502033589999996,Macro,176.7169009
3143,87.0,34.6902751,5.616502272999999,Micro,305.7135791
3144,93.0,34.79511805,4.269074383,Nano,326.4344483
3145,93.0,34.37118742,6.494090329,Micro,331.0132524
3146,21.0,5.000539172,0.199657398,Macro,75.82196435
3147,33.0,11.35073417,0.964355355,Micro,117.5888528
3148,94.0,29.08831186,4.337243376,Mega,336.78490710000005
3149,96.0,34.09118325,6.356479674,Nano,342.19838599999997
3150,38.0,12.60091687,2.97134281,Mega,140.13700740000002
3151,52.0,21.00550622,2.405095013,Micro,184.0915955
3152,28.0,11.26841221,1.373882899,Mega,102.6790459
3153,12.0,5.037808977,1.199564471,Mega,45.27366111
3154,51.0,19.84177838,4.035106928,Micro,178.55741799999998
3155,44.0,20.73054448,7.469616948,Micro,157.79029169999998
3156,99.0,37.12787724,3.057987485,Macro,354.96642180000003
3157,27.0,4.701938982,2.075231234,Macro,99.35728704
3158,52.0,22.90816582,3.257424196,Mega,185.8950197
3159,98.0,26.8474977,0.555850618,Macro,351.86279229999997
3160,90.0,29.74804469,0.191958978,Mega,323.0890584
3161,95.0,37.64117276,4.268640845,Mega,335.33673930000003
3162,28.0,10.97367816,2.558390415,Mega,102.9788304
3163,23.0,1.577017515,1.075431493,Macro,78.15138175
3164,58.0,17.79137836,4.6211318630000005,Macro,201.9085053
3165,59.0,19.83461673,7.641127922000001,Nano,210.23004590000002
3166,37.0,1.555588154,0.019312963,Macro,130.4808906
3167,49.0,16.6826188,4.1594339289999995,Mega,165.6538521
3168,37.0,14.14716305,7.161305345,Nano,134.6410155
3169,97.0,31.69082641,5.548205454,Nano,342.4261322
3170,50.0,17.68275393,1.6051943169999998,Nano,175.49949660000001
3171,99.0,30.30840623,7.342506617000001,Nano,351.0426188
3172,97.0,34.96819327,6.7314697720000005,Micro,342.0899468
3173,58.0,21.39993028,2.172741919,Mega,206.4130386
3174,28.0,10.34705868,1.330435169,Micro,96.9794153
3175,76.0,19.10180456,2.327478321,Nano,268.892292
3176,30.0,6.433771661000001,0.718034664,Macro,106.65276499999999
3177,25.0,14.06659351,1.322903892,Micro,90.81196516
3178,50.0,6.744746854,1.282871587,Macro,178.146188
3179,45.0,12.66662023,1.415740851,Nano,160.2409262
3180,23.0,2.1198018380000003,0.8932970379999999,Micro,80.70133466
3181,86.0,30.40958262,6.126358542,Mega,306.77073110000003
3182,58.0,21.746656,4.451849392,Nano,210.2238701
3183,20.0,12.92065658,1.865530074,Nano,72.34626828
3184,39.0,26.08214459,3.4148355089999995,Mega,135.6150886
3185,92.0,25.64876108,4.156526229,Micro,328.4519464
3186,37.0,17.592606,2.569460824,Macro,130.26863219999998
3187,81.0,22.06361159,2.2942489,Micro,290.40740310000007
3188,10.0,5.592288963,1.396276425,Mega,36.12642605
3189,20.0,11.76435902,1.308742285,Mega,71.12471063
3190,36.0,2.629061724,4.784614133,Nano,129.8559572
3191,54.0,4.341896369,1.135469579,Macro,191.9649054
3192,40.0,17.33275169,0.42853354299999996,Macro,143.7043014
3193,85.0,23.78707098,2.504073833,Nano,307.30954429999997
3194,24.0,7.544702793,2.339837083,Mega,83.55712247
3195,12.0,2.9146543960000004,2.95186781,Macro,52.19893328
3196,46.0,17.46994122,1.304576856,Micro,165.228835
3197,71.0,21.49219873,5.969253677999999,Nano,253.6910094
3198,20.0,14.14182146,1.024806177,Macro,70.03021409
3199,90.0,32.71166164,4.755053057,Micro,322.3930252
3200,94.0,27.08974013,1.8679469480000002,Nano,336.6476274
3201,98.0,28.55638293,5.407817067000001,Nano,346.18584469999996
3202,23.0,4.375792879,3.2992490219999997,Nano,81.43265885
3203,24.0,11.18989537,0.329939678,Nano,83.48905348
3204,26.0,14.81694261,5.930061417999999,Mega,95.0360686
3205,23.0,16.62502162,0.6122759839999999,Nano,80.68144883
3206,46.0,15.63311408,2.6818543530000003,Micro,164.5987215
3207,26.0,12.78850362,3.01349173,Micro,97.74436434
3208,25.0,5.438159446,0.017011212,Nano,88.43421795
3209,17.0,10.65327885,1.82859956,Macro,61.88191017
3210,27.0,2.334265598,0.061268949,Macro,94.63760923
